facility_id,institution_id,source_facility_id,crms_credit_id,facility_type,product_code,currency,approved_limit,original_principal,amount_disbursed,origination_date,first_disbursement_date,maturity_date,original_tenor_days,interest_rate,rate_type,repayment_frequency,scheduled_payment_amount,purpose_code,sector_code,funding_source_code,secured_flag,facility_status,snapshot_date,outstanding_principal,total_exposure,days_past_due,delinquency_bucket,default_flag,default_date,restructure_flag,writeoff_flag,writeoff_amount,recovery_amount,party_id,borrower_external_id,party_type,data_classification,wcds_version
FAC-LENDER_C-00000827,LENDER_C,LENDER_C-100827,,TERM_LOAN,STAFF_LOAN,NGN,2000000,2000000,2000000,2025-02-03,2025-02-03,2026-02-03,365,0.166966,FIXED,MONTHLY,194494.33,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,23333.33,23408.05,7,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000827,ANON-LENDER_C-00000827,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000828,LENDER_C,LENDER_C-100828,,TERM_LOAN,STAFF_LOAN,NGN,50000,50000,50000,2024-12-16,2024-12-16,2025-12-16,365,0.167899,FIXED,MONTHLY,4866.25,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,7,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000828,ANON-LENDER_C-00000828,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000829,LENDER_C,LENDER_C-100829,,TERM_LOAN,SME_MICRO,NGN,100000,100000,100000,2025-05-22,2025-05-22,2026-02-16,270,0.377664,FIXED,MONTHLY,14215.2,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000829,ANON-LENDER_C-00000829,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000830,LENDER_C,LENDER_C-100830,,TERM_LOAN,STAFF_LOAN,NGN,75000,75000,75000,2026-03-31,2026-03-31,2027-03-31,365,0.140581,FIXED,MONTHLY,7128.63,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,45616.44,45616.44,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000830,ANON-LENDER_C-00000830,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000831,LENDER_C,LENDER_C-100831,,TERM_LOAN,GROUP_MICRO,NGN,3500000,3500000,3500000,2026-04-27,2026-04-27,2026-10-24,180,0.40779,FIXED,WEEKLY,161686.81,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,1244444.44,1244444.44,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000831,ANON-LENDER_C-00000831,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000832,LENDER_C,LENDER_C-100832,,TERM_LOAN,GROUP_MICRO,NGN,100000,100000,100000,2025-05-07,2025-05-07,2025-11-03,180,0.343247,FIXED,WEEKLY,4497.2,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000832,ANON-LENDER_C-00000832,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000833,LENDER_C,LENDER_C-100833,,TERM_LOAN,ASSET_FINANCE,NGN,750000,750000,750000,2025-10-08,2025-10-08,2026-10-08,365,0.219602,FIXED,MONTHLY,76225.12,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,98630.14,98630.14,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000833,ANON-LENDER_C-00000833,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000834,LENDER_C,LENDER_C-100834,,TERM_LOAN,STAFF_LOAN,NGN,75000,75000,75000,2025-03-04,2025-03-04,2026-03-04,365,0.177211,FIXED,MONTHLY,7357.57,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,7,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000834,ANON-LENDER_C-00000834,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000835,LENDER_C,LENDER_C-100835,,TERM_LOAN,STAFF_LOAN,NGN,50000,50000,50000,2025-09-08,2025-09-08,2026-09-08,365,0.15602,FIXED,MONTHLY,4816.75,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,2465.75,2465.75,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000835,ANON-LENDER_C-00000835,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000836,LENDER_C,LENDER_C-100836,,TERM_LOAN,GROUP_MICRO,NGN,150000,150000,150000,2025-11-23,2025-11-23,2026-05-22,180,0.44588,FIXED,WEEKLY,7037.8,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000836,ANON-LENDER_C-00000836,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000837,LENDER_C,LENDER_C-100837,,TERM_LOAN,ASSET_FINANCE,NGN,500000,500000,500000,2026-07-17,2026-07-17,2027-07-17,365,0.289711,FIXED,MONTHLY,53737.97,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,457888.13,460432.2,7,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000837,ANON-LENDER_C-00000837,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000838,LENDER_C,LENDER_C-100838,,TERM_LOAN,STAFF_LOAN,NGN,150000,150000,150000,2025-02-03,2025-02-03,2026-02-03,365,0.141547,FIXED,MONTHLY,14269.34,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000838,ANON-LENDER_C-00000838,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000839,LENDER_C,LENDER_C-100839,,TERM_LOAN,STAFF_LOAN,NGN,75000,75000,75000,2026-06-21,2026-06-21,2027-06-21,365,0.132333,FIXED,MONTHLY,7077.08,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,64340.75,64690.66,15,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000839,ANON-LENDER_C-00000839,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000840,LENDER_C,LENDER_C-100840,,TERM_LOAN,SME_MICRO,NGN,50000,50000,50000,2025-09-15,2025-09-15,2026-06-12,270,0.385607,FIXED,MONTHLY,7140.24,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000840,ANON-LENDER_C-00000840,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000841,LENDER_C,LENDER_C-100841,,TERM_LOAN,ASSET_FINANCE,NGN,750000,750000,750000,2025-02-22,2025-02-22,2026-02-22,365,0.260788,FIXED,MONTHLY,78799.26,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,DEFAULTED,2026-08-21,112500.0,114911.4,95,DPD_90_PLUS,True,2026-08-16,False,False,0,0,PTY-LENDER_C-00000841,ANON-LENDER_C-00000841,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000842,LENDER_C,LENDER_C-100842,,TERM_LOAN,SME_MICRO,NGN,200000,200000,200000,2025-11-03,2025-11-03,2026-07-31,270,0.323017,FIXED,MONTHLY,27532.09,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000842,ANON-LENDER_C-00000842,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000843,LENDER_C,LENDER_C-100843,,TERM_LOAN,STAFF_LOAN,NGN,1000000,1000000,1000000,2026-03-29,2026-03-29,2027-03-29,365,0.182952,FIXED,MONTHLY,98579.31,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,602739.73,602739.73,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000843,ANON-LENDER_C-00000843,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000844,LENDER_C,LENDER_C-100844,,TERM_LOAN,GROUP_MICRO,NGN,100000,100000,100000,2026-02-13,2026-02-13,2026-08-12,180,0.308623,FIXED,WEEKLY,4431.53,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,10833.33,11108.14,65,DPD_61_90,False,,False,False,0,0,PTY-LENDER_C-00000844,ANON-LENDER_C-00000844,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000845,LENDER_C,LENDER_C-100845,,TERM_LOAN,ASSET_FINANCE,NGN,50000,50000,50000,2026-03-17,2026-03-17,2027-03-17,365,0.270647,FIXED,MONTHLY,5294.36,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,29743.15,30073.97,15,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000845,ANON-LENDER_C-00000845,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000846,LENDER_C,LENDER_C-100846,,TERM_LOAN,STAFF_LOAN,NGN,50000,50000,50000,2025-03-05,2025-03-05,2026-03-05,365,0.162753,FIXED,MONTHLY,4844.8,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,7,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000846,ANON-LENDER_C-00000846,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000847,LENDER_C,LENDER_C-100847,,TERM_LOAN,STAFF_LOAN,NGN,50000,50000,50000,2025-12-03,2025-12-03,2026-12-03,365,0.178415,FIXED,MONTHLY,4910.06,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,14246.58,14246.58,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000847,ANON-LENDER_C-00000847,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000848,LENDER_C,LENDER_C-100848,,TERM_LOAN,SME_MICRO,NGN,1000000,1000000,1000000,2026-06-10,2026-06-10,2027-03-07,270,0.354665,FIXED,MONTHLY,140261.68,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,733333.33,733333.33,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000848,ANON-LENDER_C-00000848,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000849,LENDER_C,LENDER_C-100849,,TERM_LOAN,SME_MICRO,NGN,50000,50000,50000,2025-10-31,2025-10-31,2026-07-28,270,0.319934,FIXED,MONTHLY,6870.35,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,7,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000849,ANON-LENDER_C-00000849,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000850,LENDER_C,LENDER_C-100850,,TERM_LOAN,GROUP_MICRO,NGN,2000000,2000000,2000000,2025-04-11,2025-04-11,2025-10-08,180,0.331889,FIXED,WEEKLY,89513.16,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000850,ANON-LENDER_C-00000850,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000851,LENDER_C,LENDER_C-100851,,TERM_LOAN,SME_MICRO,NGN,200000,200000,200000,2026-03-08,2026-03-08,2026-12-03,270,0.390316,FIXED,MONTHLY,28638.37,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,77037.04,77037.04,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000851,ANON-LENDER_C-00000851,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000852,LENDER_C,LENDER_C-100852,,TERM_LOAN,ASSET_FINANCE,NGN,300000,300000,300000,2026-06-29,2026-06-29,2027-06-29,365,0.273127,FIXED,MONTHLY,31828.18,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,256438.36,256438.36,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000852,ANON-LENDER_C-00000852,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000853,LENDER_C,LENDER_C-100853,,TERM_LOAN,GROUP_MICRO,NGN,2000000,2000000,2000000,2025-09-16,2025-09-16,2026-03-15,180,0.353091,FIXED,WEEKLY,90317.45,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000853,ANON-LENDER_C-00000853,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000854,LENDER_C,LENDER_C-100854,,TERM_LOAN,ASSET_FINANCE,NGN,2000000,2000000,2000000,2025-01-27,2025-01-27,2026-01-27,365,0.230146,FIXED,MONTHLY,205024.3,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000854,ANON-LENDER_C-00000854,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000855,LENDER_C,LENDER_C-100855,,TERM_LOAN,ASSET_FINANCE,NGN,100000,100000,100000,2026-06-27,2026-06-27,2027-06-27,365,0.22023,FIXED,MONTHLY,10168.59,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,87431.51,88222.81,15,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000855,ANON-LENDER_C-00000855,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000856,LENDER_C,LENDER_C-100856,,TERM_LOAN,SME_MICRO,NGN,300000,300000,300000,2026-07-25,2026-07-25,2027-04-21,270,0.322453,FIXED,MONTHLY,41284.23,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,270000.0,270000.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000856,ANON-LENDER_C-00000856,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000857,LENDER_C,LENDER_C-100857,,TERM_LOAN,STAFF_LOAN,NGN,3500000,3500000,3500000,2025-04-28,2025-04-28,2026-04-28,365,0.165082,FIXED,MONTHLY,339815.5,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000857,ANON-LENDER_C-00000857,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000858,LENDER_C,LENDER_C-100858,,TERM_LOAN,GROUP_MICRO,NGN,3500000,3500000,3500000,2025-09-29,2025-09-29,2026-03-28,180,0.379889,FIXED,WEEKLY,159834.54,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000858,ANON-LENDER_C-00000858,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000859,LENDER_C,LENDER_C-100859,,TERM_LOAN,SME_MICRO,NGN,150000,150000,150000,2025-02-23,2025-02-23,2025-11-20,270,0.368538,FIXED,MONTHLY,21210.28,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,1750.0,1762.37,7,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000859,ANON-LENDER_C-00000859,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000860,LENDER_C,LENDER_C-100860,,TERM_LOAN,STAFF_LOAN,NGN,1000000,1000000,1000000,2025-11-01,2025-11-01,2026-11-01,365,0.1616,FIXED,MONTHLY,96800.0,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,197260.27,197260.27,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000860,ANON-LENDER_C-00000860,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000861,LENDER_C,LENDER_C-100861,,TERM_LOAN,STAFF_LOAN,NGN,50000,50000,50000,2025-08-07,2025-08-07,2026-08-07,365,0.133465,FIXED,MONTHLY,4722.77,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,7,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000861,ANON-LENDER_C-00000861,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000862,LENDER_C,LENDER_C-100862,,TERM_LOAN,STAFF_LOAN,NGN,200000,200000,200000,2025-03-01,2025-03-01,2026-03-01,365,0.15674,FIXED,MONTHLY,19279.0,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000862,ANON-LENDER_C-00000862,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000863,LENDER_C,LENDER_C-100863,,TERM_LOAN,SME_MICRO,NGN,2000000,2000000,2000000,2026-05-15,2026-05-15,2027-02-09,270,0.333214,FIXED,MONTHLY,276997.18,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,1274074.07,1274074.07,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000863,ANON-LENDER_C-00000863,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000864,LENDER_C,LENDER_C-100864,,TERM_LOAN,STAFF_LOAN,NGN,1000000,1000000,1000000,2025-03-17,2025-03-17,2026-03-17,365,0.181148,FIXED,MONTHLY,98429.04,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000864,ANON-LENDER_C-00000864,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000865,LENDER_C,LENDER_C-100865,,TERM_LOAN,ASSET_FINANCE,NGN,500000,500000,500000,2025-01-27,2025-01-27,2026-01-27,365,0.298799,FIXED,MONTHLY,54116.64,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000865,ANON-LENDER_C-00000865,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000866,LENDER_C,LENDER_C-100866,,TERM_LOAN,SME_MICRO,NGN,150000,150000,150000,2026-04-12,2026-04-12,2027-01-07,270,0.330449,FIXED,MONTHLY,20740.7,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,77222.22,77222.22,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000866,ANON-LENDER_C-00000866,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000867,LENDER_C,LENDER_C-100867,,TERM_LOAN,SME_MICRO,NGN,750000,750000,750000,2025-01-02,2025-01-02,2025-09-29,270,0.349513,FIXED,MONTHLY,104878.63,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000867,ANON-LENDER_C-00000867,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000868,LENDER_C,LENDER_C-100868,,TERM_LOAN,ASSET_FINANCE,NGN,1000000,1000000,1000000,2025-05-10,2025-05-10,2026-05-10,365,0.317419,FIXED,MONTHLY,109784.94,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000868,ANON-LENDER_C-00000868,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000869,LENDER_C,LENDER_C-100869,,TERM_LOAN,ASSET_FINANCE,NGN,200000,200000,200000,2026-05-31,2026-05-31,2027-05-31,365,0.255922,FIXED,MONTHLY,20932.03,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,155068.49,155068.49,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000869,ANON-LENDER_C-00000869,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000870,LENDER_C,LENDER_C-100870,,TERM_LOAN,GROUP_MICRO,NGN,1000000,1000000,1000000,2025-02-04,2025-02-04,2025-08-03,180,0.366776,FIXED,WEEKLY,45418.29,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000870,ANON-LENDER_C-00000870,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000871,LENDER_C,LENDER_C-100871,,TERM_LOAN,ASSET_FINANCE,NGN,2000000,2000000,2000000,2026-06-06,2026-06-06,2027-06-06,365,0.225216,FIXED,MONTHLY,204202.62,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,1583561.64,1583561.64,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000871,ANON-LENDER_C-00000871,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000872,LENDER_C,LENDER_C-100872,,TERM_LOAN,STAFF_LOAN,NGN,100000,100000,100000,2025-06-23,2025-06-23,2026-06-23,365,0.160794,FIXED,MONTHLY,9673.29,PERSONAL,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,2500.0,2516.52,15,DPD_1_30,False,,False,False,0,0,PTY-LENDER_C-00000872,ANON-LENDER_C-00000872,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000873,LENDER_C,LENDER_C-100873,,TERM_LOAN,GROUP_MICRO,NGN,100000,100000,100000,2026-07-25,2026-07-25,2027-01-21,180,0.331515,FIXED,WEEKLY,4474.95,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,85000.0,85000.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000873,ANON-LENDER_C-00000873,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000874,LENDER_C,LENDER_C-100874,,TERM_LOAN,SME_MICRO,NGN,75000,75000,75000,2026-07-14,2026-07-14,2027-04-10,270,0.298113,FIXED,MONTHLY,10171.01,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,ACTIVE,2026-08-21,64444.44,64444.44,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000874,ANON-LENDER_C-00000874,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000875,LENDER_C,LENDER_C-100875,,TERM_LOAN,SME_MICRO,NGN,2000000,2000000,2000000,2025-02-05,2025-02-05,2025-11-02,270,0.290586,FIXED,MONTHLY,269989.77,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000875,ANON-LENDER_C-00000875,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000876,LENDER_C,LENDER_C-100876,,TERM_LOAN,SME_MICRO,NGN,50000,50000,50000,2025-03-29,2025-03-29,2025-12-24,270,0.35868,FIXED,MONTHLY,7029.58,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000876,ANON-LENDER_C-00000876,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000877,LENDER_C,LENDER_C-100877,,TERM_LOAN,GROUP_MICRO,NGN,50000,50000,50000,2025-05-03,2025-05-03,2025-10-30,180,0.360268,FIXED,WEEKLY,2264.74,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000877,ANON-LENDER_C-00000877,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000878,LENDER_C,LENDER_C-100878,,TERM_LOAN,SME_MICRO,NGN,150000,150000,150000,2025-03-06,2025-03-06,2025-12-01,270,0.37352,FIXED,MONTHLY,21271.71,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000878,ANON-LENDER_C-00000878,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000879,LENDER_C,LENDER_C-100879,,TERM_LOAN,GROUP_MICRO,NGN,150000,150000,150000,2025-09-22,2025-09-22,2026-03-21,180,0.427431,FIXED,WEEKLY,6985.31,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000879,ANON-LENDER_C-00000879,PERSON,synthetic,WCDS-0.1
FAC-LENDER_C-00000880,LENDER_C,LENDER_C-100880,,TERM_LOAN,SME_MICRO,NGN,150000,150000,150000,2025-05-12,2025-05-12,2026-02-06,270,0.335229,FIXED,MONTHLY,20799.63,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000880,ANON-LENDER_C-00000880,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000881,LENDER_C,LENDER_C-100881,,TERM_LOAN,SME_MICRO,NGN,75000,75000,75000,2025-08-28,2025-08-28,2026-05-25,270,0.308335,FIXED,MONTHLY,10234.03,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,False,CLOSED,2026-08-21,0,0.0,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000881,ANON-LENDER_C-00000881,ORGANISATION,synthetic,WCDS-0.1
FAC-LENDER_C-00000882,LENDER_C,LENDER_C-100882,,TERM_LOAN,ASSET_FINANCE,NGN,100000,100000,100000,2026-05-08,2026-05-08,2027-05-08,365,0.252797,FIXED,MONTHLY,10439.98,MICRO_ENTERPRISE,MICROFINANCE,DEPOSITS_AND_EQUITY,True,ACTIVE,2026-08-21,71232.88,71232.88,0,CURRENT,False,,False,False,0,0,PTY-LENDER_C-00000882,ANON-LENDER_C-00000882,ORGANISATION,synthetic,WCDS-0.1
